,Project,Adaptation,Outcome,Unit,GCM,RCP,yr,Era,Level,Province,ID,Avg,Low,High
5866,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Nunavut,12,1.540297293,1.540297293,1.540297293
5867,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Nunavut,12,0.280677697,0.280677697,0.280677697
5868,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Nunavut,12,0.55894631,0.55894631,0.55894631
5869,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Nunavut,12,0.669592326,0.669592326,0.669592326
5870,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Nunavut,12,0.337578618,0.337578618,0.337578618
5871,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Nunavut,12,0.811854315,0.811854315,0.811854315
5872,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Nunavut,12,1.479560094,1.479560094,1.479560094
5873,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Ontario,11,77.14953301,77.14953301,77.14953301
5874,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Ontario,11,97.06018665,97.06018665,97.06018665
5875,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Ontario,11,79.41692935,79.41692935,79.41692935
5876,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Ontario,11,62.9960613,62.9960613,62.9960613
5877,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Ontario,11,109.6414654,109.6414654,109.6414654
5878,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Ontario,11,150.5683626,150.5683626,150.5683626
5879,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Ontario,11,71.35971636,71.35971636,71.35971636
5880,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Ontario,11,66.37591077,66.37591077,66.37591077
5881,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Ontario,11,57.77643756,57.77643756,57.77643756
5882,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Ontario,11,56.42215182,56.42215182,56.42215182
5883,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Ontario,11,74.42817566,74.42817566,74.42817566
5884,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Ontario,11,94.25277312,94.25277312,94.25277312
5885,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Prince Edward Island,8,-1.249617686,-1.249617686,-1.249617686
5886,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Prince Edward Island,8,1.27193037,1.27193037,1.27193037
5887,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Prince Edward Island,8,1.781025796,1.781025796,1.781025796
5888,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Prince Edward Island,8,-0.323636957,-0.323636957,-0.323636957
5889,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Prince Edward Island,8,1.212275321,1.212275321,1.212275321
5890,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Prince Edward Island,8,2.710039531,2.710039531,2.710039531
5891,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Prince Edward Island,8,0.816795398,0.816795398,0.816795398
5892,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Prince Edward Island,8,1.307584281,1.307584281,1.307584281
5893,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Prince Edward Island,8,1.228177216,1.228177216,1.228177216
5894,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Prince Edward Island,8,2.060854209,2.060854209,2.060854209
5895,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Prince Edward Island,8,1.413291512,1.413291512,1.413291512
5896,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Prince Edward Island,8,2.149291662,2.149291662,2.149291662
5897,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Quebec,1,79.08082782,79.08082782,79.08082782
5898,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Quebec,1,82.10948763,82.10948763,82.10948763
5899,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Quebec,1,94.13097197,94.13097197,94.13097197
5900,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Quebec,1,63.2382014,63.2382014,63.2382014
5901,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Quebec,1,107.1303706,107.1303706,107.1303706
5902,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Quebec,1,174.2151661,174.2151661,174.2151661
5903,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Quebec,1,79.67394326,79.67394326,79.67394326
5904,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Quebec,1,74.97382817,74.97382817,74.97382817
5905,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Quebec,1,75.72877906,75.72877906,75.72877906
5906,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Quebec,1,67.15006477,67.15006477,67.15006477
5907,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Quebec,1,87.84008405,87.84008405,87.84008405
5908,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Quebec,1,117.6947912,117.6947912,117.6947912
5909,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Saskatchewan,3,88.41063266,88.41063266,88.41063266
5910,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Saskatchewan,3,104.8334985,104.8334985,104.8334985
5911,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Saskatchewan,3,100.1371188,100.1371188,100.1371188
5912,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Saskatchewan,3,41.34750259,41.34750259,41.34750259
5913,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Saskatchewan,3,108.155751,108.155751,108.155751
5914,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Saskatchewan,3,167.8806163,167.8806163,167.8806163
5915,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Saskatchewan,3,91.50208786,91.50208786,91.50208786
5916,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Saskatchewan,3,85.86555359,85.86555359,85.86555359
5917,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Saskatchewan,3,64.60000108,64.60000108,64.60000108
5918,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Saskatchewan,3,41.79548931,41.79548931,41.79548931
5919,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Saskatchewan,3,107.1047282,107.1047282,107.1047282
5920,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Saskatchewan,3,101.6710574,101.6710574,101.6710574
5921,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Yukon,9,3.125861283,3.125861283,3.125861283
5922,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Yukon,9,4.082571357,4.082571357,4.082571357
5923,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Yukon,9,5.594490665,5.594490665,5.594490665
5924,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Yukon,9,2.338762821,2.338762821,2.338762821
5925,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Yukon,9,8.418207804,8.418207804,8.418207804
5926,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Yukon,9,12.42100267,12.42100267,12.42100267
5927,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Yukon,9,3.126034543,3.126034543,3.126034543
5928,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Yukon,9,4.078391744,4.078391744,4.078391744
5929,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Yukon,9,5.528659302,5.528659302,5.528659302
5930,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Yukon,9,2.33876277,2.33876277,2.33876277
5931,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Yukon,9,8.283655645,8.283655645,8.283655645
5932,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Yukon,9,11.71990589,11.71990589,11.71990589
5933,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Alberta,4,201.8701908,201.8701908,201.8701908
5934,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Alberta,4,360.1042687,360.1042687,360.1042687
5935,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Alberta,4,617.4554266,617.4554266,617.4554266
5936,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Alberta,4,230.8159732,230.8159732,230.8159732
5937,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Alberta,4,604.9013883,604.9013883,604.9013883
5938,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Alberta,4,1417.487808,1417.487808,1417.487808
5939,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,Alberta,4,161.7248042,161.7248042,161.7248042
5940,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,Alberta,4,52.78593183,52.78593183,52.78593183
5941,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,Alberta,4,51.87930908,51.87930908,51.87930908
5942,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,Alberta,4,173.0281873,173.0281873,173.0281873
5943,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,Alberta,4,66.38216283,66.38216283,66.38216283
5944,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,Alberta,4,54.90135877,54.90135877,54.90135877
5945,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,British Columbia,6,98.34578392,98.34578392,98.34578392
5946,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,British Columbia,6,264.5152651,264.5152651,264.5152651
5947,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,British Columbia,6,406.4550356,406.4550356,406.4550356
5948,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,British Columbia,6,167.7375545,167.7375545,167.7375545
5949,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,British Columbia,6,407.0352379,407.0352379,407.0352379
5950,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2080,2080s,PT,British Columbia,6,957.1003217,957.1003217,957.1003217
5951,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2020,2030s,PT,British Columbia,6,71.29710249,71.29710249,71.29710249
5952,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2050,2050s,PT,British Columbia,6,21.01255464,21.01255464,21.01255464
5953,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,Low-emissions,2080,2080s,PT,British Columbia,6,21.13351699,21.13351699,21.13351699
5954,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2020,2030s,PT,British Columbia,6,116.388487,116.388487,116.388487
5955,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2050,2050s,PT,British Columbia,6,30.96287346,30.96287346,30.96287346
